id,student,event
3992,00101046,292
3991,00101761,292
3990,00102196,292
3989,00104653,292
3988,00100279,292
3987,00104419,292
3986,00103315,292
3985,00102750,292
3984,00105026,292
3983,00103208,292
3982,00102600,292
3981,00104359,292
3980,00104702,292
3979,00104134,292
3978,00103809,292
3977,00102108,292
3976,00101801,292
3975,00104020,292
3974,00102202,292
3973,00100654,292
3972,00104342,292
3971,00100221,292
3970,00101380,292
3969,00101265,292
3968,00102603,292
3967,00102332,292
3966,00100658,291
3965,00100167,291
3964,00104931,291
3963,00104450,291
3962,00102600,291
3961,00103315,291
3960,00101525,291
3959,00103658,291
3958,00100649,291
3957,00104702,291
3956,00100841,291
3955,00101539,291
3954,00103439,291
3953,00104653,291
3952,00102752,291
3951,00102636,291
3950,00100912,290
3949,00100866,290
3948,00101972,290
3947,00104653,290
3946,00104131,290
3945,00104450,290
3944,00100167,290
3943,00105026,290
3942,00104702,290
3941,00102108,290
3940,00101333,290
3939,00100041,290
3938,00102623,290
3937,00104342,290
3936,00103451,290
3935,00104362,290
3934,00103154,290
3933,00104931,290
3932,00100521,290
3931,00103006,290
3930,00104599,290
3929,00101046,289
3928,00102356,289
3927,00103054,289
3926,00104440,289
3925,00104653,289
3924,00102580,289
3923,00104131,289
3922,00104450,289
3921,00102155,289
3920,00103275,289
3919,00104702,289
3918,00100654,289
3917,00103298,289
3916,00100841,289
3915,00102804,289
3914,00104362,289
3913,00101265,289
3912,00104630,289
3911,00103795,289
3910,00103006,289
3909,00104599,289
3908,00105026,288
3907,00103208,288
3906,00104630,288
3905,00102600,288
3904,00104837,288
3903,00105051,288
3902,00104530,288
3901,00103809,288
3900,00101972,288
3899,00101213,288
3898,00104299,288
3897,00102240,288
3896,00104653,288
3895,00104392,288
3894,00101122,288
3893,00100658,287
3892,00101380,287
3891,00104837,287
3890,00102356,287
3889,00101213,287
3888,00101539,287
3887,00104653,287
3886,00104392,287
3885,00102580,287
3884,00101122,287
3883,00101209,287
3882,00103478,287
3881,00104131,287
3880,00103275,287
3879,00104134,287
3878,00101333,287
3877,00100041,287
3876,00102202,287
3875,00101215,287
3874,00100654,287
3873,00103658,287
3872,00100841,287
3871,00105247,287
3870,00102804,287
3869,00100532,287
3868,00103154,287
3867,00104931,287
3866,00103795,287
3865,00104299,287
3864,00105244,287
3863,00103154,286
3862,00103275,286
3861,00102600,286
3860,00101265,286
3859,00104702,286
3858,00105244,286
3857,00102332,286
3856,00100041,286
3855,00102202,286
3854,00104392,286
3853,00101122,286
3852,00101209,286
3851,00101380,285
3850,00104837,285
3849,00102356,285
3848,00101539,285
3847,00104653,285
3846,00104392,285
3845,00105026,285
3844,00103275,285
3843,00104702,285
3842,00104134,285
3841,00101333,285
3840,00100041,285
3839,00102202,285
3838,00105051,285
3837,00100841,285
3836,00104931,285
3835,00101265,285
3834,00104299,285
3833,00105244,285
3832,00102332,285
3831,00104599,285
3830,00102753,284
3829,00103584,284
3828,00101869,284
3827,00100805,284
3826,00101662,284
3825,00100043,284
3824,00105056,284
3823,00104774,284
3822,00101858,283
3821,00100028,283
3820,00100396,283
3819,00104505,283
3818,00100316,283
3817,00104653,283
3816,00104472,283
3815,00103875,283
3814,00100103,283
3813,00101754,283
3812,00104368,283
3811,00104209,283
3810,00101225,282
3809,00103560,282
3808,00103584,282
3807,00104191,282
3806,00105250,282
3805,00100671,282
3804,00101121,282
3803,00104134,282
3802,00103947,282
3801,00101662,282
3800,00101679,282
3799,00103470,282
3798,00105005,282
3797,00103292,282
3796,00102213,282
3795,00105126,281
3794,00101923,281
3793,00102736,281
3792,00102304,281
3791,00100075,281
3790,00100396,281
3789,00104715,281
3788,00100773,281
3787,00102713,281
3786,00103244,281
3785,00103797,281
3784,00103401,281
3783,00104205,281
3782,00101858,281
3781,00104261,281
3780,00100813,281
3779,00102148,281
3778,00103913,281
3777,00100479,281
3776,00100119,280
3775,00100826,280
3774,00101021,280
3773,00102834,280
3772,00102896,280
3771,00102569,280
3770,00103626,280
3769,00100683,280
3768,00102741,280
3767,00104472,280
3766,00103654,280
3765,00104780,280
3764,00102713,280
3763,00100162,280
3762,00100777,280
3761,00100402,280
3760,00100565,280
3759,00103138,280
3758,00104366,280
3757,00100281,280
3756,00101832,280
3755,00100296,280
3754,00104368,280
3753,00103560,280
3752,00100671,280
3751,00104696,280
3750,00102704,280
3749,00100479,280
3748,00104588,279
3747,00103014,279
3746,00101679,279
3745,00103875,279
3744,00105056,279
3743,00103921,279
3742,00102960,279
3741,00103626,279
3740,00105249,279
3739,00104594,279
3738,00102741,279
3737,00102029,279
3736,00101260,279
3735,00105000,279
3734,00100565,279
3733,00103624,279
3732,00101832,279
3731,00101421,279
3730,00103748,279
3729,00100296,279
3728,00102487,279
3727,00101325,279
3726,00104248,279
3725,00100169,279
3724,00103139,279
3723,00105069,279
3722,00102048,279
3721,00101021,277
3720,00100103,277
3719,00102573,277
3718,00104164,277
3717,00104632,277
3716,00104134,277
3715,00101207,277
3714,00100777,277
3713,00101421,277
3712,00103470,277
3711,00103318,277
3710,00104941,277
3709,00101858,277
3708,00104191,277
3707,00100671,277
3706,00103139,277
3705,00104194,277
3704,00101754,277
3703,00104330,277
3702,00102213,277
3701,00100119,276
3700,00101923,276
3699,00102128,276
3698,00102030,276
3697,00101871,276
3696,00105014,276
3695,00100573,276
3694,00100043,276
3693,00102029,276
3692,00103423,276
3691,00100777,276
3690,00102626,276
3689,00101421,276
3688,00102487,276
3687,00105250,276
3686,00104248,276
3685,00103882,276
3684,00104923,276
3683,00101453,276
3682,00102048,276
3681,00104330,276
3680,00102089,276
3679,00103773,275
3678,00103921,275
3677,00101911,275
3676,00102304,275
3675,00105014,275
3674,00103974,275
3673,00102741,275
3672,00104472,275
3671,00102029,275
3670,00102708,275
3669,00100565,275
3668,00104205,275
3667,00103318,275
3666,00105033,275
3665,00101858,275
3664,00100013,275
3663,00102079,275
3662,00100813,275
3661,00105250,275
3660,00101313,274
3659,00104261,274
3658,00100813,274
3657,00102148,274
3656,00103401,274
3655,00103086,274
3654,00104594,274
3653,00101021,274
3652,00100001,274
3651,00101913,274
3650,00104368,274
3649,00102960,274
3648,00104191,274
3647,00100777,273
3646,00100813,273
3645,00101549,273
3644,00100565,273
3643,00105126,273
3642,00101651,273
3641,00103785,273
3640,00104752,273
3639,00103139,273
3638,00100296,273
3637,00102684,273
3636,00100119,272
3635,00101121,272
3634,00101911,272
3633,00100776,272
3632,00100773,272
3631,00104594,272
3630,00101410,272
3629,00104472,272
3628,00102029,272
3627,00101254,272
3626,00105000,272
3625,00101797,272
3624,00103557,272
3623,00102449,272
3622,00100813,272
3621,00105250,272
3620,00103139,272
3619,00103430,272
3618,00103882,272
3617,00100001,272
3616,00103773,271
3615,00105126,271
3614,00101923,271
3613,00105056,271
3612,00102834,271
3611,00102896,271
3610,00102304,271
3609,00100573,271
3608,00104633,271
3607,00103423,271
3606,00104366,271
3605,00100296,271
3604,00102447,271
3603,00101351,271
3602,00103560,271
3601,00104261,271
3600,00102753,271
3599,00104169,271
3598,00103430,271
3597,00101754,271
3596,00105069,271
3595,00101111,270
3594,00101549,270
3593,00105126,270
3592,00101121,270
3591,00105214,270
3590,00102834,270
3589,00101911,270
3588,00102893,270
3587,00101410,270
3586,00100043,270
3585,00103423,270
3584,00100565,270
3583,00104205,270
3582,00100296,270
3581,00102487,270
3580,00103318,270
3579,00105033,270
3578,00102449,270
3577,00102753,270
3576,00104191,270
3575,00104194,270
3574,00103139,270
3573,00103430,270
3572,00103773,269
3571,00100119,269
3570,00104752,269
3569,00105056,269
3568,00102304,269
3567,00100573,269
3566,00105249,269
3565,00102893,269
3564,00100773,269
3563,00104505,269
3562,00101410,269
3561,00102835,269
3560,00104472,269
3559,00104780,269
3558,00103401,269
3557,00100296,269
3556,00102487,269
3555,00105033,269
3554,00103560,269
3553,00102449,269
3552,00102753,269
3551,00103139,269
3550,00104194,269
3549,00103882,269
3548,00104923,269
3547,00102048,269
3546,00103773,268
3545,00101111,268
3544,00101549,268
3543,00105126,268
3542,00101923,268
3541,00104752,268
3540,00103875,268
3539,00102834,268
3538,00102030,268
3537,00102304,268
3536,00100773,268
3535,00104505,268
3534,00102893,268
3533,00104594,268
3532,00102835,268
3531,00102741,268
3530,00104472,268
3529,00101254,268
3528,00102202,268
3527,00104780,268
3526,00101313,268
3525,00102708,268
3524,00103401,268
3523,00100229,268
3522,00103470,268
3521,00102487,268
3520,00104368,268
3519,00105033,268
3518,00102449,268
3517,00102753,268
3516,00103139,268
3515,00103430,268
3514,00102704,268
3513,00103773,267
3512,00105126,267
3511,00104752,267
3510,00101923,267
3509,00103875,267
3508,00102834,267
3507,00102896,267
3506,00102304,267
3505,00104505,267
3504,00100773,267
3503,00102893,267
3502,00102835,267
3501,00101254,267
3500,00102202,267
3499,00101313,267
3498,00101207,267
3497,00102708,267
3496,00103401,267
3495,00103470,267
3494,00105033,267
3493,00102449,267
3492,00104923,267
3491,00102704,267
3490,00103375,266
3489,00101046,266
3488,00100111,266
3487,00103637,266
3486,00102128,266
3485,00102858,265
3484,00102558,265
3483,00100789,265
3482,00101438,265
3481,00102994,265
3480,00100497,265
3479,00104077,265
3478,00101656,265
3477,00102237,265
3476,00102128,265
3475,00100083,265
3474,00102448,265
3473,00102858,264
3472,00101718,264
3471,00102860,264
3470,00100672,264
3469,00101697,264
3468,00103587,264
3467,00103497,264
3466,00104353,264
3465,00104405,263
3464,00104810,263
3463,00101244,263
3462,00104492,263
3461,00103497,263
3460,00104623,263
3459,00105080,263
3458,00100792,263
3457,00103714,263
3456,00103866,263
3455,00100318,263
3454,00100499,263
3453,00103090,263
3452,00104508,263
3451,00103595,263
3450,00102558,263
3449,00101449,263
3448,00104747,263
3447,00101756,263
3446,00104953,262
3445,00100051,262
3444,00102114,262
3443,00102113,262
3442,00101264,262
3441,00103944,262
3440,00100792,262
3439,00104552,262
3438,00103497,262
3437,00104618,262
3436,00104353,262
3435,00100051,261
3434,00101718,261
3433,00104810,261
3432,00101663,261
3431,00100497,261
3430,00101244,261
3429,00100507,261
3428,00105080,261
3427,00101299,261
3426,00103332,261
3425,00100792,261
3424,00102003,261
3423,00100064,261
3422,00103637,261
3421,00103200,261
3420,00101459,261
3419,00104431,261
3418,00100499,261
3417,00103212,261
3416,00104275,261
3415,00104068,261
3414,00100111,261
3413,00104953,261
3412,00100272,261
3411,00101858,261
3410,00102448,261
3409,00101449,261
3408,00104520,261
3407,00103816,261
3406,00104747,261
3405,00100527,261
3404,00103762,261
3403,00102558,260
3402,00101264,260
3401,00103944,260
3400,00104520,260
3399,00104354,260
3398,00102994,260
3397,00100792,260
3396,00104275,260
3395,00104068,260
3394,00101258,260
3393,00101656,260
3392,00102911,260
3391,00100974,260
3390,00100672,260
3389,00101985,260
3388,00101580,260
3387,00104182,260
3386,00102805,260
3385,00100051,259
3384,00101433,259
3383,00105120,259
3382,00101985,259
3381,00100507,259
3380,00104492,259
3379,00102114,259
3378,00103281,259
3377,00102483,259
3376,00103637,259
3375,00100117,259
3374,00103200,259
3373,00103866,259
3372,00104068,259
3371,00100272,259
3370,00102558,259
3369,00102840,259
3368,00101265,259
3367,00104353,259
3366,00100497,258
3365,00101433,258
3364,00100691,258
3363,00101985,258
3362,00101580,258
3361,00105080,258
3360,00101422,258
3359,00104077,258
3358,00102483,258
3357,00100117,258
3356,00103866,258
3355,00100499,258
3354,00104342,258
3353,00100619,258
3352,00103587,258
3351,00101858,258
3350,00102558,258
3349,00104520,258
3348,00103762,258
3347,00101858,257
3346,00102114,257
3345,00103781,257
3344,00101265,257
3343,00102994,257
3342,00101725,257
3341,00101656,257
3340,00100672,257
3339,00100083,257
3338,00102455,257
3337,00103866,257
3336,00100051,256
3335,00102994,256
3334,00100497,256
3333,00102455,256
3332,00104623,256
3331,00102114,256
3330,00101299,256
3329,00103332,256
3328,00104134,256
3327,00102483,256
3326,00100117,256
3325,00104688,256
3324,00103866,256
3323,00100318,256
3322,00100499,256
3321,00100619,256
3320,00100672,256
3319,00102448,256
3318,00100272,256
3317,00103657,256
3316,00101858,256
3315,00102558,256
3314,00102840,256
3313,00101264,256
3312,00104747,256
3311,00100527,256
3310,00100051,255
3309,00102994,255
3308,00100497,255
3307,00101725,255
3306,00100691,255
3305,00104212,255
3304,00101985,255
3303,00104492,255
3302,00103781,255
3301,00101299,255
3300,00101422,255
3299,00103332,255
3298,00100792,255
3297,00102483,255
3296,00100117,255
3295,00104688,255
3294,00102805,255
3293,00103866,255
3292,00100499,255
3291,00100272,255
3290,00101858,255
3289,00101449,255
3288,00102558,255
3287,00101264,255
3286,00104354,255
3285,00104747,255
3284,00100527,255
3283,00104353,255
3282,00103762,255
3281,00101858,254
3280,00101449,254
3279,00103781,254
3278,00101299,254
3277,00102994,254
3276,00104354,254
3275,00103332,254
3274,00100792,254
3273,00100691,254
3272,00102558,254
3271,00102483,254
3270,00101985,254
3269,00104688,254
3268,00100527,254
3267,00104492,254
3266,00104983,253
3265,00102003,253
3264,00102270,252
3263,00102517,251
3262,00100658,251
3261,00100758,251
3260,00100033,251
3259,00102270,251
3258,00104980,251
3257,00103947,251
3256,00103054,251
3255,00100767,251
3254,00102003,251
3253,00100088,251
3252,00100108,251
3251,00103850,251
3250,00100714,251
3249,00102081,251
3248,00100764,251
3247,00103783,251
3246,00102290,251
3245,00100178,251
3244,00104983,251
3243,00101408,251
3242,00100658,250
3241,00102081,250
3240,00100764,250
3239,00100033,250
3238,00102270,250
3237,00103783,250
3236,00103947,250
3235,00103850,250
3234,00104605,250
3233,00104914,250
3232,00100113,250
3231,00100758,250
3230,00100658,249
3229,00100758,249
3228,00102269,249
3227,00100033,249
3226,00102081,249
3225,00102715,249
3224,00100088,248
3223,00100658,248
3222,00102081,248
3221,00100108,248
3220,00103783,248
3219,00100389,248
3218,00103850,248
3217,00104605,248
3216,00103054,248
3215,00100714,248
3214,00100758,248
3213,00100764,248
3212,00102003,248
3211,00101175,248
3210,00104983,248
3209,00102715,248
3208,00100847,248
3207,00103851,247
3206,00100764,247
3205,00103054,247
3204,00100714,247
3203,00102003,247
3202,00100847,247
3201,00102517,246
3200,00102081,246
3199,00100764,246
3198,00101422,246
3197,00100389,246
3196,00103783,246
3195,00100108,246
3194,00103850,246
3193,00100714,246
3192,00102003,246
3191,00104983,246
3190,00101459,246
3189,00104615,246
3188,00100847,246
3187,00104822,245
3186,00100501,245
3185,00102892,245
3184,00101179,245
3183,00104410,244
3182,00103116,244
3181,00102405,244
3180,00105052,244
3179,00104134,244
3178,00104079,244
3177,00102738,244
3176,00101312,244
3175,00103848,244
3174,00101315,244
3173,00100184,243
3172,00101962,243
3171,00103375,243
3170,00104863,243
3169,00100374,243
3168,00104888,243
3167,00104616,243
3166,00103844,243
3165,00104394,243
3164,00102481,243
3163,00104653,243
3162,00104919,243
3161,00104525,243
3160,00104780,243
3159,00101704,243
3158,00105195,243
3157,00101292,243
3156,00103925,243
3155,00104091,242
3154,00102219,242
3153,00104855,242
3152,00102402,242
3151,00101937,242
3150,00102473,242
3149,00100807,242
3148,00102892,242
3147,00103469,242
3146,00101624,242
3145,00100228,242
3144,00100896,242
3143,00104132,242
3142,00100878,242
3141,00104197,242
3140,00103660,242
3139,00101999,242
3138,00100534,242
3137,00101315,242
3136,00103394,242
3135,00103079,242
3134,00101566,242
3133,00104144,241
3132,00102600,241
3131,00104079,241
3130,00100670,241
3129,00103213,241
3128,00100228,241
3127,00103855,241
3126,00101041,241
3125,00101292,241
3124,00104132,240
3123,00103116,240
3122,00101962,240
3121,00101343,240
3120,00100510,240
3119,00102946,240
3118,00102086,240
3117,00101179,240
3116,00100228,240
3115,00101269,240
3114,00102648,240
3113,00102158,240
3112,00104091,239
3111,00102154,239
3110,00102405,239
3109,00103977,239
3108,00104855,239
3107,00100796,239
3106,00102086,239
3105,00103375,239
3104,00102251,239
3103,00100446,239
3102,00104653,239
3101,00103390,239
3100,00104944,239
3099,00104882,238
3098,00103554,238
3097,00103826,238
3096,00102473,238
3095,00100734,238
3094,00100216,238
3093,00104780,238
3092,00100228,238
3091,00104132,238
3090,00103213,238
3089,00104144,238
3088,00101962,238
3087,00103977,238
3086,00102497,238
3085,00104616,238
3084,00104919,238
3083,00102837,238
3082,00104944,238
3081,00100532,238
3080,00103657,238
3079,00103952,238
3078,00104079,238
3077,00101116,238
3076,00100157,238
3075,00100665,238
3074,00102158,238
3073,00100202,237
3072,00104340,237
3071,00104882,237
3070,00100734,237
3069,00100374,237
3068,00102600,237
3067,00101343,237
3066,00105169,237
3065,00101146,237
3064,00101116,237
3063,00103390,237
3062,00101929,237
3061,00104552,237
3060,00104780,237
3059,00100534,237
3058,00100228,237
3057,00103258,237
3056,00101566,237
3055,00103977,236
3054,00104466,236
3053,00101343,236
3052,00103593,236
3051,00104394,236
3050,00100665,236
3049,00103826,236
3048,00104936,236
3047,00102158,236
3046,00105052,235
3045,00102402,235
3044,00104097,235
3043,00103826,235
3042,00102154,235
3041,00103968,235
3040,00102892,235
3039,00100446,235
3038,00104780,235
3037,00100896,235
3036,00100228,235
3035,00101269,235
3034,00104144,235
3033,00102405,235
3032,00102481,235
3031,00103977,235
3030,00102497,235
3029,00101076,235
3028,00101343,235
3027,00100063,235
3026,00102251,235
3025,00100814,235
3024,00101697,235
3023,00100534,235
3022,00103258,235
3021,00102648,235
3020,00103383,235
3019,00103657,235
3018,00104410,235
3017,00100374,235
3016,00105169,235
3015,00104822,235
3014,00104394,235
3013,00101146,235
3012,00102158,235
3011,00105052,234
3010,00103826,234
3009,00104340,234
3008,00102600,234
3007,00100807,234
3006,00100216,234
3005,00104552,234
3004,00100228,234
3003,00101269,234
3002,00102405,234
3001,00103977,234
3000,00101076,234
2999,00104616,234
2998,00102251,234
2997,00104919,234
2996,00102837,234
2995,00104410,234
2994,00101041,234
2993,00100374,234
2992,00103593,234
2991,00105169,234
2990,00104394,234
2989,00104822,234
2988,00101867,234
2987,00104855,233
2986,00105052,233
2985,00105151,233
2984,00100807,233
2983,00103469,233
2982,00104552,233
2981,00100228,233
2980,00101269,233
2979,00103213,233
2978,00102481,233
2977,00103977,233
2976,00102251,233
2975,00103660,233
2974,00100534,233
2973,00101697,233
2972,00102837,233
2971,00101308,233
2970,00100184,233
2969,00104410,233
2968,00101041,233
2967,00103593,233
2966,00104394,233
2965,00101937,232
2964,00105151,232
2963,00100807,232
2962,00103469,232
2961,00100446,232
2960,00100905,232
2959,00100228,232
2958,00101269,232
2957,00103213,232
2956,00102405,232
2955,00100063,232
2954,00103660,232
2953,00104919,232
2952,00101697,232
2951,00101308,232
2950,00103383,232
2949,00103657,232
2948,00100184,232
2947,00101041,232
2946,00104410,232
2945,00103593,232
2944,00104822,232
2943,00102158,232
2942,00100184,231
2941,00101041,231
2940,00102405,231
2939,00104855,231
2938,00104410,231
2937,00104822,231
2936,00103469,231
2935,00100446,231
2934,00100905,231
2933,00103660,231
2932,00104919,231
2931,00101697,231
2930,00101308,231
2929,00100228,231
2928,00101269,231
2927,00100184,230
2926,00102405,230
2925,00104855,230
2924,00103469,230
2923,00100905,230
2922,00103660,230
2921,00101697,230
2920,00100228,230
2919,00101308,230
2918,00100923,229
2917,00104067,229
2916,00104931,228
2915,00105250,228
2914,00103334,228
2913,00104086,228
2912,00103817,228
2911,00102102,228
2910,00102508,227
2909,00100797,227
2908,00102351,227
2907,00104832,227
2906,00100912,226
2905,00100716,226
2904,00103817,226
2903,00100640,226
2902,00103316,226
2901,00105005,226
2900,00102939,226
2899,00102351,226
2898,00102893,226
2897,00104799,226
2896,00101821,226
2895,00104086,226
2894,00101417,226
2893,00101511,226
2892,00102832,226
2891,00102989,226
2890,00104925,226
2889,00103000,226
2888,00104342,226
2887,00100923,226
2886,00104249,226
2885,00102511,226
2884,00102130,226
2883,00103176,226
2882,00102079,226
2881,00100890,226
2880,00102220,226
2879,00102508,226
2878,00102802,226
2877,00105072,226
2876,00104623,225
2875,00105025,225
2874,00100312,225
2873,00105002,225
2872,00104149,225
2871,00101426,225
2870,00102850,225
2869,00100040,225
2868,00100774,225
2867,00104067,225
2866,00101783,225
2865,00103654,225
2864,00100923,225
2863,00102089,225
2862,00101030,225
2861,00102128,225
2860,00102197,224
2859,00100892,224
2858,00102594,224
2857,00102850,224
2856,00102220,224
2855,00103000,224
2854,00103469,224
2853,00104067,224
2852,00101984,224
2851,00100658,223
2850,00101783,223
2849,00103386,223
2848,00100716,223
2847,00100640,223
2846,00102939,223
2845,00103366,223
2844,00102128,223
2843,00105014,223
2842,00101426,223
2841,00104849,223
2840,00100703,223
2839,00104799,223
2838,00100446,223
2837,00104067,223
2836,00101913,223
2835,00101511,223
2834,00101448,223
2833,00102989,223
2832,00102405,223
2831,00101036,223
2830,00102859,223
2829,00101517,223
2828,00100923,223
2827,00104249,223
2826,00100137,223
2825,00104453,223
2824,00102281,223
2823,00102814,223
2822,00104507,223
2821,00100768,222
2820,00102128,222
2819,00102154,222
2818,00101216,222
2817,00104077,222
2816,00102102,222
2815,00104678,222
2814,00104449,222
2813,00104926,222
2812,00103797,222
2811,00101055,222
2810,00102859,222
2809,00102279,222
2808,00100923,222
2807,00100860,222
2806,00100491,222
2805,00102220,222
2804,00100492,222
2803,00103021,222
2802,00102281,222
2801,00101173,222
2800,00105226,221
2799,00105044,221
2798,00103644,221
2797,00105207,221
2796,00100716,221
2795,00100797,221
2794,00105005,221
2793,00100635,221
2792,00104849,221
2791,00103469,221
2790,00104072,221
2789,00101448,221
2788,00102102,221
2787,00103247,221
2786,00104449,221
2785,00103176,221
2784,00104931,221
2783,00102079,221
2782,00102709,221
2781,00100480,221
2780,00102802,221
2779,00105072,221
2778,00105044,220
2777,00105207,220
2776,00100716,220
2775,00105005,220
2774,00100640,220
2773,00103316,220
2772,00102609,220
2771,00102154,220
2770,00102893,220
2769,00103247,220
2768,00100858,220
2767,00103797,220
2766,00100841,220
2765,00105143,220
2764,00102220,220
2763,00100480,220
2762,00100492,220
2761,00103021,220
2760,00103648,220
2759,00102802,220
2758,00104449,219
2757,00100789,219
2756,00104623,219
2755,00102405,219
2754,00103000,219
2753,00104149,219
2752,00102220,219
2751,00100312,219
2750,00100774,219
2749,00105014,219
2748,00103021,219
2747,00103176,219
2746,00101719,219
2745,00102281,219
2744,00100640,219
2743,00101173,219
2742,00100658,218
2741,00105044,218
2740,00100797,218
2739,00103316,218
2738,00105014,218
2737,00104149,218
2736,00102893,218
2735,00100774,218
2734,00104067,218
2733,00100446,218
2732,00101448,218
2731,00104054,218
2730,00102003,218
2729,00102102,218
2728,00102832,218
2727,00103247,218
2726,00104678,218
2725,00102533,218
2724,00103375,218
2723,00100841,218
2722,00100923,218
2721,00104249,218
2720,00104931,218
2719,00103021,218
2718,00102814,218
2717,00104507,218
2716,00102581,218
2715,00100658,217
2714,00100789,217
2713,00104067,217
2712,00102281,217
2711,00100640,217
2710,00102003,217
2709,00100768,216
2708,00100658,216
2707,00100789,216
2706,00105226,216
2705,00105005,216
2704,00102609,216
2703,00105014,216
2702,00102154,216
2701,00104149,216
2700,00104799,216
2699,00102273,216
2698,00100774,216
2697,00104067,216
2696,00100446,216
2695,00104054,216
2694,00102102,216
2693,00102832,216
2692,00102405,216
2691,00103375,216
2690,00101036,216
2689,00103532,216
2688,00101984,216
2687,00100923,216
2686,00103176,216
2685,00100480,216
2684,00103021,216
2683,00104507,216
2682,00102581,216
2681,00100658,215
2680,00105226,215
2679,00102609,215
2678,00105014,215
2677,00104149,215
2676,00102893,215
2675,00104799,215
2674,00101216,215
2673,00100446,215
2672,00102003,215
2671,00104054,215
2670,00102102,215
2669,00103375,215
2668,00101984,215
2667,00103532,215
2666,00100923,215
2665,00103176,215
2664,00104931,215
2663,00102594,215
2662,00100480,215
2661,00103021,215
2660,00101173,215
2659,00102581,215
2658,00101304,214
2657,00103258,214
2656,00104299,214
2655,00103213,213
2654,00104623,213
2653,00100360,213
2652,00101700,213
2651,00104033,213
2650,00104299,213
2649,00103648,213
2648,00104758,213
2647,00101933,213
2646,00101079,213
2645,00103340,213
2644,00105209,213
2643,00104780,213
2642,00100489,213
2641,00103299,213
2640,00101885,213
2639,00103480,213
2638,00104871,212
2637,00100666,212
2636,00101933,212
2635,00102728,212
2634,00104673,212
2633,00100642,212
2632,00101294,212
2631,00104780,212
2630,00102964,212
2629,00101814,212
2628,00101079,212
2627,00102495,212
2626,00105125,212
2625,00102447,212
2624,00103299,212
2623,00101093,212
2622,00104033,212
2621,00102135,212
2620,00103942,212
2619,00101756,212
2618,00105220,212
2617,00103047,212
2616,00103480,212
2615,00103213,211
2614,00102084,211
2613,00102384,211
2612,00105209,211
2611,00101122,211
2610,00104229,210
2609,00103340,210
2608,00103760,210
2607,00101933,210
2606,00104331,210
2605,00101122,210
2604,00104673,210
2603,00103902,210
2602,00105209,210
2601,00104753,210
2600,00104571,210
2599,00102495,210
2598,00102036,210
2597,00105125,210
2596,00102931,210
2595,00101769,210
2594,00102709,210
2593,00104033,210
2592,00104503,210
2591,00101220,210
2590,00100489,210
2589,00103047,210
2588,00103480,210
2587,00102931,209
2586,00100666,209
2585,00103801,209
2584,00101122,209
2583,00104263,209
2582,00104780,209
2581,00101814,209
2580,00103993,209
2579,00101110,209
2578,00104726,209
2577,00103340,209
2576,00102447,209
2575,00103299,209
2574,00102607,209
2573,00104033,209
2572,00104503,209
2571,00102384,209
2570,00103047,209
2569,00103480,209
2568,00101814,208
2567,00101110,208
2566,00103776,208
2565,00104503,208
2564,00104263,208
2563,00101511,208
2562,00101304,208
2561,00102728,208
2560,00101769,207
2559,00102607,207
2558,00104871,207
2557,00101110,207
2556,00104263,207
2555,00102495,207
2554,00101304,207
2553,00105209,207
2552,00104780,207
2551,00103801,207
2550,00103299,207
2549,00103922,207
2548,00103480,207
2547,00102931,206
2546,00104871,206
2545,00101304,206
2544,00104331,206
2543,00102728,206
2542,00101122,206
2541,00101299,206
2540,00103168,206
2539,00101511,206
2538,00105209,206
2537,00104780,206
2536,00101110,206
2535,00102036,206
2534,00103340,206
2533,00101769,206
2532,00102607,206
2531,00102709,206
2530,00104758,206
2529,00101220,206
2528,00103480,206
2527,00104230,204
2526,00100840,204
2525,00102908,204
2524,00100704,204
2523,00103284,204
2522,00102543,204
2521,00103338,204
2520,00103646,203
2519,00103550,203
2518,00100785,203
2517,00100236,203
2516,00102800,203
2515,00103284,203
2514,00100021,203
2513,00103133,203
2512,00104038,203
2511,00100672,203
2510,00104255,203
2509,00102823,202
2508,00103481,202
2507,00100236,202
2506,00104211,202
2505,00105226,202
2504,00105211,202
2503,00103550,202
2502,00101181,202
2501,00104506,202
2500,00100704,202
2499,00103251,202
2498,00104038,202
2497,00101402,202
2496,00105232,202
2495,00103710,202
2494,00103338,202
2493,00104885,201
2492,00105036,201
2491,00100342,201
2490,00100406,201
2489,00102939,201
2488,00104623,201
2487,00100618,201
2486,00101759,201
2485,00103646,201
2484,00102708,201
2483,00102457,201
2482,00104211,201
2481,00104404,201
2480,00100672,201
2479,00102163,201
2478,00103338,201
2477,00101910,201
2476,00101861,201
2475,00103158,201
2474,00103646,200
2473,00102708,200
2472,00100383,200
2471,00104230,200
2470,00101910,200
2469,00100406,200
2468,00105232,200
2467,00104885,199
2466,00105226,199
2465,00104653,199
2464,00105232,199
2463,00101748,199
2462,00102823,199
2461,00100383,199
2460,00100840,199
2459,00101551,199
2458,00100618,199
2457,00101759,199
2456,00102708,199
2455,00100236,199
2454,00100672,199
2453,00100704,199
2452,00103251,199
2451,00103688,199
2450,00103284,199
2449,00100530,199
2448,00101629,198
2447,00104230,198
2446,00103251,198
2445,00103648,198
2444,00100021,198
2443,00101861,198
2442,00104581,198
2441,00103279,198
2440,00104226,198
2439,00101402,198
